ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 1590487623, 0, 491490, 491490, 491490, 1, 1
core, write_reqs, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 1590487623, 0, 482687, 482687, 482687, 1, 1
core, cycles_no_issue, , Accumulator, 1590487623, 0, 3331431, 3331431, 3331431, 1, 1
core, total_bytes_read, , Accumulator, 1590487623, 0, 3931920, 31455360, 491490, 8, 8
core, total_bytes_write, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 1590487623, 0, 25374404, 1336114764, 491490, 10, 61
core, time, , Accumulator, 1590487623, 0, 1590487, 2529648897169, 1, 1590487, 1590487
core, cycles_hit_fence, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 1590487623, 0, 8803, 8803, 8803, 1, 1
core, cycles_max_reorder, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 1590487623, 0, 3814119, 3814119, 3814119, 1, 1
cache, prefetch_opportunities, , Accumulator, 1590487623, 0, 122872, 122872, 122872, 1, 1
cache, prefetches_issued, , Accumulator, 1590487623, 0, 113803, 113803, 113803, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 1590487623, 0, 2000, 2000, 2000, 1, 1
cache, prefetches_canceled_by_history, , Accumulator, 1590487623, 0, 9069, 9069, 9069, 1, 1
cache, Prefetch_requests, , Accumulator, 1590487623, 0, 113803, 113803, 113803, 1, 1
cache, Prefetch_drops, , Accumulator, 1590487623, 0, 25159, 25159, 25159, 1, 1
cache, stateEvent_GetS_I, , Accumulator, 1590487623, 0, 328190, 328190, 328190, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_S, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_M, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_I, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_S, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_M, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSResp_IS, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IS, , Accumulator, 1590487623, 0, 328189, 328189, 328189, 1, 1
cache, stateEvent_GetXResp_IM, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_SM, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_I, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_S, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IS, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IM, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SM, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SB, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IB, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_I, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_M, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IS, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IM, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_SB, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IB, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_I, , Accumulator, 1590487623, 0, 0, 0, 0, 0, 0
