ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 167386302, 0, 80970, 80970, 80970, 1, 1
core, write_reqs, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 167386302, 0, 60622, 60622, 60622, 1, 1
core, cycles_no_issue, , Accumulator, 167386302, 0, 340783, 340783, 340783, 1, 1
core, total_bytes_read, , Accumulator, 167386302, 0, 647760, 5182080, 80970, 8, 8
core, total_bytes_write, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 167386302, 0, 2650379, 134066533, 80970, 1, 56
core, time, , Accumulator, 167386302, 0, 167386, 28018072996, 1, 167386, 167386
core, cycles_hit_fence, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 167386302, 0, 20348, 20348, 20348, 1, 1
core, cycles_max_reorder, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 167386302, 0, 401406, 401406, 401406, 1, 1
cache, prefetch_opportunities, , Accumulator, 167386302, 0, 20242, 20242, 20242, 1, 1
cache, prefetches_issued, , Accumulator, 167386302, 0, 10204, 10204, 10204, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, prefetches_canceled_by_history, , Accumulator, 167386302, 0, 10038, 10038, 10038, 1, 1
cache, Prefetch_requests, , Accumulator, 167386302, 0, 10204, 10204, 10204, 1, 1
cache, Prefetch_drops, , Accumulator, 167386302, 0, 1330, 1330, 1330, 1, 1
cache, stateEvent_GetS_I, , Accumulator, 167386302, 0, 15756, 15756, 15756, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_S, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_M, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_I, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_S, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_M, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSResp_IS, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IS, , Accumulator, 167386302, 0, 15755, 15755, 15755, 1, 1
cache, stateEvent_GetXResp_IM, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_SM, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_I, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_S, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IS, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IM, , Accumulator, 167386302, 0, 0, 0, 0, 0, 0
