ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 3206739591, 0, 982980, 982980, 982980, 1, 1
core, write_reqs, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 3206739591, 0, 975716, 975716, 975716, 1, 1
core, cycles_no_issue, , Accumulator, 3206739591, 0, 6714306, 6714306, 6714306, 1, 1
core, total_bytes_read, , Accumulator, 3206739591, 0, 7863840, 62910720, 982980, 8, 8
core, total_bytes_write, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 3206739591, 0, 51110300, 2684803722, 982980, 11, 61
core, time, , Accumulator, 3206739591, 0, 3206739, 10283175014121, 1, 3206739, 3206739
core, cycles_hit_fence, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 3206739591, 0, 7264, 7264, 7264, 1, 1
core, cycles_max_reorder, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 3206739591, 0, 7690023, 7690023, 7690023, 1, 1
cache, prefetch_opportunities, , Accumulator, 3206739591, 0, 245745, 245745, 245745, 1, 1
cache, prefetches_issued, , Accumulator, 3206739591, 0, 235051, 235051, 235051, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 3206739591, 0, 3860, 3860, 3860, 1, 1
cache, prefetches_canceled_by_history, , Accumulator, 3206739591, 0, 10694, 10694, 10694, 1, 1
cache, Prefetch_requests, , Accumulator, 3206739591, 0, 235051, 235051, 235051, 1, 1
cache, Prefetch_drops, , Accumulator, 3206739591, 0, 28328, 28328, 28328, 1, 1
cache, stateEvent_GetS_I, , Accumulator, 3206739591, 0, 687402, 687402, 687402, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 3206739591, 0, 0, 0, 0, 0, 0
