ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 2519820912, 0, 1454647, 1454647, 1454647, 1, 1
core, write_reqs, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 2519820912, 0, 1186510, 1186510, 1186510, 1, 1
core, cycles_no_issue, , Accumulator, 2519820912, 0, 4856225, 4856225, 4856225, 1, 1
core, total_bytes_read, , Accumulator, 2519820912, 0, 11637176, 93097408, 1454647, 8, 8
core, total_bytes_write, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 2519820912, 0, 39985583, 1864619355, 1454647, 1, 56
core, time, , Accumulator, 2519820912, 0, 2519820, 6349492832400, 1, 2519820, 2519820
core, cycles_hit_fence, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 2519820912, 0, 268137, 268137, 268137, 1, 1
core, cycles_max_reorder, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 2519820912, 0, 6042736, 6042736, 6042736, 1, 1
cache, prefetch_opportunities, , Accumulator, 2519820912, 0, 363661, 363661, 363661, 1, 1
cache, prefetches_issued, , Accumulator, 2519820912, 0, 179233, 179233, 179233, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 2519820912, 0, 5846, 5846, 5846, 1, 1
cache, prefetches_canceled_by_history, , Accumulator, 2519820912, 0, 184428, 184428, 184428, 1, 1
cache, Prefetch_requests, , Accumulator, 2519820912, 0, 179233, 179233, 179233, 1, 1
cache, Prefetch_drops, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_I, , Accumulator, 2519820912, 0, 362235, 362235, 362235, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_S, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_M, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_I, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_S, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_M, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSResp_IS, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IS, , Accumulator, 2519820912, 0, 362232, 362232, 362232, 1, 1
cache, stateEvent_GetXResp_IM, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_SM, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_I, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_S, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IS, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IM, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SM, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SB, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IB, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_I, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_M, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IS, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IM, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_SB, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IB, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_I, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_S, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IS, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IM, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SM, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IB, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SB, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_I, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_S, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_M, , Accumulator, 2519820912, 0, 0, 0, 0, 0, 0
