ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, write_reqs, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, cycles_no_issue, , Accumulator, 100000000000, 0, 239808153, 239808153, 239808153, 1, 1
core, total_bytes_read, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, total_bytes_write, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, time, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, cycles_hit_fence, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, cycles_max_reorder, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 100000000000, 0, 239808153, 239808153, 239808153, 1, 1
cache, prefetch_opportunities, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, prefetches_issued, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, prefetches_canceled_by_page_boundary, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, prefetches_canceled_by_history, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, Prefetch_requests, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, Prefetch_drops, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, default_stat, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSResp_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_SM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_SB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_IM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_SM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_SB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_IB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_IM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_SM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_SB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_IB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLine_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLine_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLine_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineInv_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineInv_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineInv_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineResp_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineResp_IB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineResp_SB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_GetS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_GetX, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_GetSX, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_PutM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_NACK, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_FlushLine, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_FlushLineInv, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_FetchResp, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_FetchXResp, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_AckInv, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_GetSResp, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_GetXResp, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_FlushLineResp, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_Put, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_Get, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_AckMove, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_CustomReq, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_CustomResp, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, eventSent_CustomAck, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, EventStalledForLockedCacheline, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, evict_I, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, evict_S, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, evict_M, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, evict_IS, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, evict_IM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, evict_SM, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, evict_SB, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetS_hit, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetS_miss, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetX_hit, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetX_miss, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetX_upgrade, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetSX_hit, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetSX_miss, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
cache, latency_GetSX_upgrade, , Accumulator, 100000000000, 0, 0, 0, 0, 0, 0
