ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, write_reqs, , Accumulator, 515436603, 0, 161900, 161900, 161900, 1, 1
core, custom_reqs, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 515436603, 0, 103814, 103814, 103814, 1, 1
core, cycles_no_issue, , Accumulator, 515436603, 0, 1132244, 1132244, 1132244, 1, 1
core, total_bytes_read, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, total_bytes_write, , Accumulator, 515436603, 0, 1295200, 10361600, 161900, 8, 8
core, total_bytes_custom, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 515436603, 0, 8236548, 429042742, 161900, 7, 58
core, time, , Accumulator, 515436603, 0, 515436, 265674270096, 1, 515436, 515436
core, cycles_hit_fence, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 515436603, 0, 58085, 58085, 58085, 1, 1
core, cycles_max_reorder, , Accumulator, 515436603, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 515436603, 0, 1236059, 1236059, 1236059, 1, 1
cache, prefetch_opportunities, , Accumulator, 515436603, 0, 40475, 40475, 40475, 1, 1
cache, prefetches_issued, , Accumulator, 515436603, 0, 35927, 35927, 35927, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 515436603, 0, 720, 720, 720, 1, 1
cache, prefetches_canceled_by_history, , Accumulator, 515436603, 0, 4548, 4548, 4548, 1, 1
cache, Prefetch_requests, , Accumulator, 515436603, 0, 35927, 35927, 35927, 1, 1
