ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 33827457, 0, 80994, 80994, 80994, 1, 1
core, write_reqs, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 33827457, 0, 80986, 80986, 80986, 1, 1
core, cycles_no_issue, , Accumulator, 33827457, 0, 134, 134, 134, 1, 1
core, total_bytes_read, , Accumulator, 33827457, 0, 647952, 5183616, 80994, 8, 8
core, total_bytes_write, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 33827457, 0, 515485, 3336147, 80994, 6, 56
core, time, , Accumulator, 33827457, 0, 33827, 1144265929, 1, 33827, 33827
core, cycles_hit_fence, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 33827457, 0, 8, 8, 8, 1, 1
core, cycles_max_reorder, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 33827457, 0, 81121, 81121, 81121, 1, 1
cache, prefetch_opportunities, , Accumulator, 33827457, 0, 20248, 20248, 20248, 1, 1
cache, prefetches_issued, , Accumulator, 33827457, 0, 1, 1, 1, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
cache, prefetches_canceled_by_history, , Accumulator, 33827457, 0, 20247, 20247, 20247, 1, 1
cache, Prefetch_requests, , Accumulator, 33827457, 0, 1, 1, 1, 1, 1
cache, Prefetch_drops, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_I, , Accumulator, 33827457, 0, 2, 2, 2, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 33827457, 0, 0, 0, 0, 0, 0
