ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 320901516, 0, 96186, 96186, 96186, 1, 1
core, write_reqs, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 320901516, 0, 96178, 96178, 96178, 1, 1
core, cycles_no_issue, , Accumulator, 320901516, 0, 673369, 673369, 673369, 1, 1
core, total_bytes_read, , Accumulator, 320901516, 0, 769488, 6155904, 96186, 8, 8
core, total_bytes_write, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 320901516, 0, 5133034, 273996040, 96186, 20, 89
core, time, , Accumulator, 320901516, 0, 320901, 102977451801, 1, 320901, 320901
core, cycles_hit_fence, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 320901516, 0, 8, 8, 8, 1, 1
core, cycles_max_reorder, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 320901516, 0, 769548, 769548, 769548, 1, 1
cache, prefetch_opportunities, , Accumulator, 320901516, 0, 24046, 24046, 24046, 1, 1
cache, prefetches_issued, , Accumulator, 320901516, 0, 24046, 24046, 24046, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 320901516, 0, 392, 392, 392, 1, 1
cache, prefetches_canceled_by_history, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, Prefetch_requests, , Accumulator, 320901516, 0, 24046, 24046, 24046, 1, 1
cache, Prefetch_drops, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_I, , Accumulator, 320901516, 0, 115089, 115089, 115089, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_S, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_M, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_I, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_S, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_M, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSResp_IS, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IS, , Accumulator, 320901516, 0, 115089, 115089, 115089, 1, 1
cache, stateEvent_GetXResp_IM, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_SM, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_I, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_S, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IS, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IM, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SM, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SB, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IB, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_I, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_M, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IS, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IM, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_SB, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IB, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_I, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_S, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IS, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IM, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SM, , Accumulator, 320901516, 0, 0, 0, 0, 0, 0
