ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 269175168, 0, 81008, 81008, 81008, 1, 1
core, write_reqs, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 269175168, 0, 74115, 74115, 74115, 1, 1
core, cycles_no_issue, , Accumulator, 269175168, 0, 571388, 571388, 571388, 1, 1
core, total_bytes_read, , Accumulator, 269175168, 0, 648064, 5184512, 81008, 8, 8
core, total_bytes_write, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 269175168, 0, 4288259, 227085531, 81008, 5, 58
core, time, , Accumulator, 269175168, 0, 269175, 72455180625, 1, 269175, 269175
core, cycles_hit_fence, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 269175168, 0, 6892, 6892, 6892, 1, 1
core, cycles_max_reorder, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 269175168, 0, 645504, 645504, 645504, 1, 1
cache, prefetch_opportunities, , Accumulator, 269175168, 0, 20252, 20252, 20252, 1, 1
cache, prefetches_issued, , Accumulator, 269175168, 0, 18482, 18482, 18482, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 269175168, 0, 414, 414, 414, 1, 1
cache, prefetches_canceled_by_history, , Accumulator, 269175168, 0, 1770, 1770, 1770, 1, 1
cache, Prefetch_requests, , Accumulator, 269175168, 0, 18482, 18482, 18482, 1, 1
cache, Prefetch_drops, , Accumulator, 269175168, 0, 6751, 6751, 6751, 1, 1
cache, default_stat, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_I, , Accumulator, 269175168, 0, 30536, 30536, 30536, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_S, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_M, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_I, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_S, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_M, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSResp_IS, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IS, , Accumulator, 269175168, 0, 30535, 30535, 30535, 1, 1
cache, stateEvent_GetXResp_IM, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_SM, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_I, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_S, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IS, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IM, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SM, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SB, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IB, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_I, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_M, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IS, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IM, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_SB, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IB, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_I, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_S, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IS, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IM, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SM, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IB, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SB, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_I, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_S, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_M, , Accumulator, 269175168, 0, 0, 0, 0, 0, 0
