ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
core, read_reqs, , Accumulator, 50718459, 0, 121500, 121500, 121500, 1, 1
core, write_reqs, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, custom_reqs, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, split_read_reqs, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, split_write_reqs, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, split_custom_reqs, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, cycles_with_issue, , Accumulator, 50718459, 0, 121492, 121492, 121492, 1, 1
core, cycles_no_issue, , Accumulator, 50718459, 0, 134, 134, 134, 1, 1
core, total_bytes_read, , Accumulator, 50718459, 0, 972000, 7776000, 121500, 8, 8
core, total_bytes_write, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, total_bytes_custom, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, req_latency, , Accumulator, 50718459, 0, 772901, 4981303, 121500, 6, 56
core, time, , Accumulator, 50718459, 0, 50718, 2572315524, 1, 50718, 50718
core, cycles_hit_fence, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, cycles_max_issue, , Accumulator, 50718459, 0, 8, 8, 8, 1, 1
core, cycles_max_reorder, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
core, cycles, , Accumulator, 50718459, 0, 121627, 121627, 121627, 1, 1
cache, prefetch_opportunities, , Accumulator, 50718459, 0, 30375, 30375, 30375, 1, 1
cache, prefetches_issued, , Accumulator, 50718459, 0, 1, 1, 1, 1, 1
cache, prefetches_canceled_by_page_boundary, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, prefetches_canceled_by_history, , Accumulator, 50718459, 0, 30374, 30374, 30374, 1, 1
cache, Prefetch_requests, , Accumulator, 50718459, 0, 1, 1, 1, 1, 1
cache, Prefetch_drops, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_I, , Accumulator, 50718459, 0, 2, 2, 2, 1, 1
cache, stateEvent_GetS_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetS_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetX_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSX_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetSResp_IS, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_IS, , Accumulator, 50718459, 0, 2, 2, 2, 1, 1
cache, stateEvent_GetXResp_IM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_GetXResp_SM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IS, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_SB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Inv_IB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IS, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_SB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInvX_IB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IS, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_IB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_Fetch_SB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_IS, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_IM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_SM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_SB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FetchInv_IB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_IS, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_IM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_SM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_SB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_ForceInv_IB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLine_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLine_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLine_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineInv_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineInv_S, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineInv_M, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineResp_I, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineResp_IB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, stateEvent_FlushLineResp_SB, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_GetS, , Accumulator, 50718459, 0, 2, 2, 2, 1, 1
cache, eventSent_GetX, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_GetSX, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_PutM, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_NACK, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_FlushLine, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_FlushLineInv, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_FetchResp, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_FetchXResp, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_AckInv, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
cache, eventSent_GetSResp, , Accumulator, 50718459, 0, 121500, 121500, 121500, 1, 1
cache, eventSent_GetXResp, , Accumulator, 50718459, 0, 0, 0, 0, 0, 0
